patent_id,assignee_id,cluster_label,data_label
11202327,fc8ae21b-276e-41c1-a591-17c1aadbaada,FUJITSU CONNECTED TECHNOLOGIES LIMITED,FUJITSU CONNECTED TECHNOLOGIES LIMITED
10423702,fc8ae21b-276e-41c1-a591-17c1aadbaada,FUJITSU CONNECTED TECHNOLOGIES LIMITED,FUJITSU CONNECTED TECHNOLOGIES LIMITED
10257726,fc8ae21b-276e-41c1-a591-17c1aadbaada,FUJITSU CONNECTED TECHNOLOGIES LIMITED,FUJITSU CONNECTED TECHNOLOGIES LIMITED
10824835,fc8ae21b-276e-41c1-a591-17c1aadbaada,FUJITSU CONNECTED TECHNOLOGIES LIMITED,FUJITSU CONNECTED TECHNOLOGIES LIMITED
7663356,b34242b9-30f2-4204-a706-c0e408155f53,Fujitsu Microelectonics Limited,Fujitsu Microelectonics Limited
7992670,eebefcaa-59d5-4bb4-b2db-bdc4d2ba24eb,Bayerische Motoren Werke Aktiengensellschaft,Bayerische Motoren Werke Aktiengensellschaft
5565622,c21ca429-57ad-4460-a49a-7af7a59a91fe,"Hewlett-Packard Co., Legal Dept.","Hewlett-Packard Co., Legal Dept."
8885293,85f8391d-65e8-40ec-8c5d-dd59cf46bfbc,"Samsung Electro-Mechanics Japan Advanced Tedhnology Co., Ltd.","Samsung Electro-Mechanics Japan Advanced Tedhnology Co., Ltd."
6744728,41c25d53-c0a4-41e8-9607-66e521bf9467,"Sony Corporation & Sony Electronics, Inc.","Sony Corporation & Sony Electronics, Inc."
5661434,37e76ef3-30b3-4e8b-aa16-4286e7206686,"Fujitsu Compound Semiconductor, Inc.","Fujitsu Compound Semiconductor, Inc."
5903827,37e76ef3-30b3-4e8b-aa16-4286e7206686,"Fujitsu Compound Semiconductor, Inc.","Fujitsu Compound Semiconductor, Inc."
6026238,7611eedb-7c41-4a1c-ac4a-3135999e5141,Microsoft Corporatrion,Microsoft Corporatrion
7695675,dacce0d7-0b5c-4881-966f-978cafa2bccf,Bayer HealthCare LLC,Bayer Healthcare LLC
8449832,dacce0d7-0b5c-4881-966f-978cafa2bccf,Bayer HealthCare LLC,"Bayer HealthCare, LLC"
8696880,dacce0d7-0b5c-4881-966f-978cafa2bccf,Bayer HealthCare LLC,Bayer HealthCare LLC
6284591,a18d91ad-0b12-4384-a93a-294a44c5693b,"Samsung Electromics Co., Ltd.","Samsung Electromics Co., Ltd."
6013605,46c4da60-23f0-4779-91d2-0235346ee920,Hoechst Scharing AgrEvo GmbH,Hoechst Scharing AgrEvo GmbH
6129958,8c962666-9b5e-4a16-a44e-bf6dbe33e7fe,Hoechst Reasearch & Technology Deutschland GmbH & Co. KG,Hoechst Reasearch & Technology Deutschland GmbH & Co. KG
10727909,fa18441e-2169-4245-b38b-236bc8e48cc2,SONY CORPORATOPM,SONY CORPORATOPM
6891060,8b5f49d8-f169-4940-9edd-5e12730e6174,BayerAktiengesellschaft,BayerAktiengesellschaft
5977401,8b5f49d8-f169-4940-9edd-5e12730e6174,BayerAktiengesellschaft,Bayeraktiengesellschaft
5637923,245c6c0f-0275-4db4-a482-7f4cd3c8bd73,Fujitsu Automation Limited,Fujitsu Automation Limited
6511620,245c6c0f-0275-4db4-a482-7f4cd3c8bd73,Fujitsu Automation Limited,Fujitsu Automation Limited
5634003,245c6c0f-0275-4db4-a482-7f4cd3c8bd73,Fujitsu Automation Limited,Fujitsu Automation Limited
7804628,015102b6-a16b-4d28-958d-7a7954e2985f,"Ricoh Printing Sysetms, Inc.","Ricoh Printing Sysetms, Inc."
7308698,ca343b92-1c55-403c-a20f-bed88ecae7cd,Sony Service Centre (Europe) N.V.,Sony Service Centre (Europe) N.V.
7069561,ca343b92-1c55-403c-a20f-bed88ecae7cd,Sony Service Centre (Europe) N.V.,Sony Service Centre (Europe) N.V.
7697395,03f06b3d-562b-4c06-b496-673926f2916f,"Ricoh Optical Industries Co., Ltd.","Ricoh Optical Industries Co., Ltd."
8178010,03f06b3d-562b-4c06-b496-673926f2916f,"Ricoh Optical Industries Co., Ltd.","Ricoh Optical Industries Co., Ltd."
D721993,f9a9b062-a64e-40be-9c88-919c6bf7b79a,Bayerische Motoren Werke Aktiengesellschaft,Bayerische Motoren Werke Aktiengesellschaft
11106202,f9a9b062-a64e-40be-9c88-919c6bf7b79a,Bayerische Motoren Werke Aktiengesellschaft,Bayerische Motoren Werke Aktiengesellschaft
6666787,f9a9b062-a64e-40be-9c88-919c6bf7b79a,Bayerische Motoren Werke Aktiengesellschaft,Bayerische Motoren Werke Aktiengesellschaft
8259298,f9dd4af8-95ce-4b2c-94f7-85d32e5da71d,Belgian Electronic Sorting Technology N.V.,Belgian Electronic Sorting Technology N.V.
6980018,a9588289-5758-4500-a2bc-41eff5172ebc,Internatiional Business Machines Corporation,Internatiional Business Machines Corporation
5758120,a9588289-5758-4500-a2bc-41eff5172ebc,Internatiional Business Machines Corporation,Internatiional Business Machines Corporation
9607716,a9588289-5758-4500-a2bc-41eff5172ebc,Internatiional Business Machines Corporation,Internatiional Business Machines Corporation
6396533,dc8d5bfb-e260-44a9-b1a6-0ab19245c715,Sony United Kingdon Limited,Sony United Kingdon Limited
6523174,dc8d5bfb-e260-44a9-b1a6-0ab19245c715,Sony United Kingdon Limited,Sony United Kingdon Limited
6529200,dc8d5bfb-e260-44a9-b1a6-0ab19245c715,Sony United Kingdon Limited,Sony United Kingdon Limited
9012052,b4df91f2-f0a3-4079-933e-e09c310e3985,"Samsung SCI Co., Ltd.","Samsung SCI Co., Ltd."
6128575,61bb6111-9409-4bc7-b6b4-a26dc03ccade,"Samsung Electrnoics Co., Ltd.",Hughes Electrnoics Corporation
4475454,4e403b23-a3bd-449e-9461-26bd9b87b75c,"BHS-Bayerische Berg -,Hutten- und Salzwerke AG","BHS Bayerische Berg-, Hutten-und Salzwerke Aktiengesellschaft"
5095219,4e403b23-a3bd-449e-9461-26bd9b87b75c,"BHS-Bayerische Berg -,Hutten- und Salzwerke AG","BHS-Bayerische Berg -,Hutten- und Salzwerke AG"
9697171,b0b43c6b-74c1-4d84-87f0-d8cea02f85fc,Internaitonal Business Machines Corporation,INTERNAITONAL BUSINESS MACHINES CORPORATION
9836055,b0b43c6b-74c1-4d84-87f0-d8cea02f85fc,Internaitonal Business Machines Corporation,Internaitonal Business Machines Corporation
9940139,b0b43c6b-74c1-4d84-87f0-d8cea02f85fc,Internaitonal Business Machines Corporation,Internaitonal Business Machines Corporation
6222496,b0b43c6b-74c1-4d84-87f0-d8cea02f85fc,Internaitonal Business Machines Corporation,Internaitonal Business Machines Corporation
8205208,b0b43c6b-74c1-4d84-87f0-d8cea02f85fc,Internaitonal Business Machines Corporation,Internaitonal Business Machines Corporation
7203819,1844d5bb-72c7-4d40-be36-63a8e7ff5b2b,"Sony Electric Co., Ltd.","Sony Electric Co., Ltd"
7709953,1844d5bb-72c7-4d40-be36-63a8e7ff5b2b,"Sony Electric Co., Ltd.","Sony Electric Co., Ltd."
5434472,1c6b855a-31a2-4440-b814-50bfc54bc442,United States Philips Corporation,United States Philips Corporation
5981700,fff69c2e-d903-4c39-a347-164db8730190,"Bayer Corporation Formerly Molecular Diagnostics, Inc.","Bayer Corporation Formerly Molecular Diagnostics, Inc."
5955345,fff69c2e-d903-4c39-a347-164db8730190,"Bayer Corporation Formerly Molecular Diagnostics, Inc.",Bayer Corporation Formerly Molecular Diagnostics Inc.
9658898,c6cabfef-f33f-4618-a5c8-0138203a8982,INTERNATIONAL BUSINESS MACHIES CORPORATION,International Business Machies Corporation
8656149,c6cabfef-f33f-4618-a5c8-0138203a8982,INTERNATIONAL BUSINESS MACHIES CORPORATION,International Business Machies Corporation
10359928,c6cabfef-f33f-4618-a5c8-0138203a8982,INTERNATIONAL BUSINESS MACHIES CORPORATION,INTERNATIONAL BUSINESS MACHIES CORPORATION
4565723,957557a2-e6e6-4704-9e47-66790aaee39b,General Electric Plastics Structured Products Europe B.V.,General Electric Plastics Structured Products Europe B.V.
6833423,9e556968-9346-4238-8f81-2d209c6c2e86,Bayer Polymers LLC,Bayer Polymers LLC
6737500,9e556968-9346-4238-8f81-2d209c6c2e86,Bayer Polymers LLC,Bayer Polymers LLC
6756439,9e556968-9346-4238-8f81-2d209c6c2e86,Bayer Polymers LLC,Bayer Polymers LLC
6869543,9e556968-9346-4238-8f81-2d209c6c2e86,Bayer Polymers LLC,Bayer Polymers LLC
4757130,058e6698-f8ab-4ae5-aca1-bfd577d9f31a,Hoechst Celanese Corporaton,Hoechst Celanese Corporaton
D442820,2fc6bdfe-7c7b-4a0d-b371-6d66ff1d986a,"Samsung Elecronics Co., Ltd",LG Elecronics Inc.
5225979,7f0346d3-e5bc-45ac-9a42-8860024524b8,General Electric CGT SA,General Electric CGT SA
5703811,1eeeb927-ba0c-4c4a-99ba-a67980da1596,"Samsung Electronocs Co., Ltd.","Samsung Electronocs Co., Ltd."
5721740,1eeeb927-ba0c-4c4a-99ba-a67980da1596,"Samsung Electronocs Co., Ltd.","Samsung Electronocs Co., Ltd."
7539772,0f7e6dc4-53e8-4b97-a12c-761006d46b49,lnternational Business Machines Corporation,lnternational Business Machines Corporation
6673521,0f7e6dc4-53e8-4b97-a12c-761006d46b49,lnternational Business Machines Corporation,lnternational Business Machines Corporation
6998768,494fa045-e2dd-4877-9bd8-69a3667bacf5,"Samsung Corning Co., Ltd.","Samsung Corning Co., Ltd."
7407865,494fa045-e2dd-4877-9bd8-69a3667bacf5,"Samsung Corning Co., Ltd.","Samsung Corning Co., Ltd."
5621065,f529e9fb-ae9d-4d2c-8e96-d3ad23742172,Bayer Aktiengesellschift,Bayer Aktiengesellschift
6001888,58d7fd47-03aa-4a44-8a52-a42031808548,GE Bayer Siliconesgmbh & Co.KG,GE Bayer Siliconesgmbh & Co.KG
7481410,0ca3496f-386d-4aa8-bc02-8fc7aeacec7f,"Business Machines Security, Inc.","Business Machines Security, Inc."
10735252,7ce34379-d1e0-48f2-bede-46824426a5d9,Hewlett Packard Enterprise Deveiopment LP,Hewlett Packard Enterprise Deveiopment LP
6354552,be828b87-a205-427e-a996-5ee9686b8847,"Posiflex Business Machines, Inc.","Posiflex Business Machines, Inc."
7189679,d839cb39-c054-4751-b7ff-cd4a7994b446,BAYER CROPSCIENCE AKTIENGESELLSCHAFT,Bayer CropScience GmbH
10433553,d839cb39-c054-4751-b7ff-cd4a7994b446,BAYER CROPSCIENCE AKTIENGESELLSCHAFT,BAYER CROPSCIENCE AKTIENGESELLSCHAFT
6221404,3a10e2ed-d0af-408a-a655-e148654189cc,Hoechst Roussel Vet S.A.,Hoechst Roussel Vet S.A.
5368826,305461a8-c4e8-43c7-8c93-8ce936460eb4,"Infilco Degremont, Inc","Infilco Degremont, Inc."
9255022,305461a8-c4e8-43c7-8c93-8ce936460eb4,"Infilco Degremont, Inc","Infilco Degremont, Inc"
5232585,305461a8-c4e8-43c7-8c93-8ce936460eb4,"Infilco Degremont, Inc",Infilco Degremont Inc.
5487088,305461a8-c4e8-43c7-8c93-8ce936460eb4,"Infilco Degremont, Inc","Infilco Degremont, Inc."
5137645,305461a8-c4e8-43c7-8c93-8ce936460eb4,"Infilco Degremont, Inc",Infilco Degremont Inc.
9772887,4b83bdf1-ad15-4648-b382-ccd22033f35f,"Microsoft Technology Learning, LLC","Microsoft Technology Learning, LLC"
7496874,7eae608a-9734-4a42-9944-585c78cc1e12,Inetrnational Business Machines Corporation,Inetrnational Business Machines Corporation
7966047,30b51d4c-ee84-405d-aa80-5c98769360fb,Sony Ericsson Mobile,Sony Ericsson Mobile AB
D500498,30b51d4c-ee84-405d-aa80-5c98769360fb,Sony Ericsson Mobile,Sony Ericsson Mobile
8064825,30b51d4c-ee84-405d-aa80-5c98769360fb,Sony Ericsson Mobile,Sony Ericsson Mobile
9234411,3d958d8d-f95e-4e7c-bd3e-f9a34d843c40,"International Business Alliance Management, Inc.","International Business Alliance Management, Inc."
10094368,3d958d8d-f95e-4e7c-bd3e-f9a34d843c40,"International Business Alliance Management, Inc.","International Business Alliance Management, Inc."
6921887,90f347d7-68e0-47bf-9228-4e6fc67de3ec,LG Electronic Inc.,LG Electronic Inc.
7693115,90f347d7-68e0-47bf-9228-4e6fc67de3ec,LG Electronic Inc.,"LG Electronic, Inc."
7636331,90f347d7-68e0-47bf-9228-4e6fc67de3ec,LG Electronic Inc.,LG Electronic Inc.
7764979,90f347d7-68e0-47bf-9228-4e6fc67de3ec,LG Electronic Inc.,LG Electronic Inc.
7603691,90f347d7-68e0-47bf-9228-4e6fc67de3ec,LG Electronic Inc.,"LG Electronic, Inc."
11190381,701f43ab-17e8-4c9c-931d-34c18fb1473a,SONY CORPORATTON,SONY CORPORATTON
6782621,cad664e6-f38c-4e02-8c35-af0949df1bb5,"Hewlett-Packard Developmental Company, L.P.","Hewlett-Packard Developmental Company, L.P."
10446587,8acf657d-defe-45ec-a5cf-8a651fdde608,"SAMSUNGG DISPLAY CO., LTD.","SAMSUNGG DISPLAY CO., LTD."
9802122,72a23920-45ea-4e44-95ae-c5699683d5f3,SONY INTERACTIVE ENERTAINMENT INC.,Sony Interactive Enertainment Inc.
D835708,72a23920-45ea-4e44-95ae-c5699683d5f3,SONY INTERACTIVE ENERTAINMENT INC.,SONY INTERACTIVE ENERTAINMENT INC.
9767817,a5b6fe60-1338-4459-a558-d22735d372cc,Sony Mobile Commuications Inc.,Sony Mobile Commuications Inc.
8248444,078cff85-fb17-4929-af93-7f199d2e0a33,"SSamsung Electronics Co., Ltd.","SSamsung Electronics Co., Ltd."
6904112,94c1168f-5a78-4070-bcb1-f33c353adf3b,"Fujitsu Microelectronics Europe, GmbH","Fujitsu Microelectronics Europe, GmbH"
6100830,94c1168f-5a78-4070-bcb1-f33c353adf3b,"Fujitsu Microelectronics Europe, GmbH",Fujitsu Microelectronics Europe GmbH
6741660,94c1168f-5a78-4070-bcb1-f33c353adf3b,"Fujitsu Microelectronics Europe, GmbH",Fujitsu Microelectronics Europe GmbH
6163283,94c1168f-5a78-4070-bcb1-f33c353adf3b,"Fujitsu Microelectronics Europe, GmbH",Fujitsu Microelectronics Europe GmbH
7977665,82202936-6167-4d5c-af15-82b86cc7b090,"LG Electronics Inc. & LG Innotek Co., Ltd.","LG Electronics Inc. & LG Innotek Co., Ltd."
8937432,927dd968-547d-404e-a0d2-33b6c508dd31,Integrated Micro-Electronics Bulgaria,Integrated Micro-Electronics Bulgaria
5522480,dd4b4f3c-82e5-4ee5-9fe5-6922f5405996,Technischer Uberwachungsverei Bayern Sachsen e.V.,Technischer Uberwachungsverei Bayern Sachsen e.V.
5610408,af08b089-b480-4247-8a75-3c92311e9818,"Sumitoma Bayer Urethane Co., Ltd.","Sumitoma Bayer Urethane Co., Ltd."
6711235,0b2d7010-64f3-49a5-b09d-89955de8c0f7,General Electric Cormpany,General Electric Cormpany
9075566,7a221038-3d59-4759-a42d-e1ccbeeb544a,"Microsoft Technoogy Licensing, LLC","Microsoft Technoogy Licensing, LLC"
9081439,7a221038-3d59-4759-a42d-e1ccbeeb544a,"Microsoft Technoogy Licensing, LLC","MICROSOFT TECHNOOGY LICENSING, LLC"
10977384,7a221038-3d59-4759-a42d-e1ccbeeb544a,"Microsoft Technoogy Licensing, LLC","Microsoft Technoogy Licensing, LLC"
8106911,e73282a6-bbef-4826-826f-4a447dd4dd7c,Sony Pictures Entertainement Inc.,Sony Pictures Entertainement Inc.
8565236,f457c7ae-7db2-4ca9-89e6-e7dcfa50e070,FUJITSU TELECOM NETWORKS LIMITED,Fujitsu Telecom Networks Limited
8798462,f457c7ae-7db2-4ca9-89e6-e7dcfa50e070,FUJITSU TELECOM NETWORKS LIMITED,Fujitsu Telecom Networks Limited
8326147,f457c7ae-7db2-4ca9-89e6-e7dcfa50e070,FUJITSU TELECOM NETWORKS LIMITED,Fujitsu Telecom Networks Limited
9077475,f457c7ae-7db2-4ca9-89e6-e7dcfa50e070,FUJITSU TELECOM NETWORKS LIMITED,FUJITSU TELECOM NETWORKS LIMITED
D338275,52072f71-34b6-4dab-a857-92b5182340a0,"Bayer Diagnostics, GmbH","Bayer Diagnostics, GmbH"
5272163,e796eb7b-37e4-480b-92d8-f0d514641203,Imperial Chemical House,Imperial Chemical House
5382598,e796eb7b-37e4-480b-92d8-f0d514641203,Imperial Chemical House,Imperial Chemical House
8620420,7870e13e-b0af-4fc0-aa34-58d067887252,Institute National de la Sante et de la Rescherche Medicale (INSERM),Institute National de la Sante et de la Rescherche Medicale (INSERM)
6214482,b9de1531-6141-4d44-aa99-c76f5805ca05,Information Business Machines Corporation,Information Business Machines Corporation
6426547,b9de1531-6141-4d44-aa99-c76f5805ca05,Information Business Machines Corporation,Information Business Machines Corporation
5618432,aa0ebe3a-d34c-4bac-a237-bdef323880a3,Hoechst Agteingesellschaft,Hoechst Agteingesellschaft
9219653,169cee46-0d2b-4146-a354-8c5e30172803,Internatioanal Business Machines Corporation,Internatioanal Business Machines Corporation
7146091,169cee46-0d2b-4146-a354-8c5e30172803,Internatioanal Business Machines Corporation,Internatioanal Business Machines Corporation
10823148,0dd06624-38e2-476a-aa89-bd463283d4c8,"General Electric Removables Espana, S.L.","General Electric Removables Espana, S.L."
10220474,6d75930a-bfff-4f4a-a766-8fcb77756a87,General Electricd Company,General Electricd Company
10602071,d541adfd-3325-4126-a250-7220287998d3,Sony Semicondutor Solutions Corportion,SONY SEMICONDUTOR SOLUTIONS CORPORATION
10833110,d541adfd-3325-4126-a250-7220287998d3,Sony Semicondutor Solutions Corportion,Sony Semicondutor Solutions Corportion
9194819,09132266-d4dc-4289-868f-4154df434850,General Electrics Company,General Electrics Company
5774850,75669bd5-ef3e-4c21-90b0-578224de5eec,Fujitsu Limited & Animo Limited,Fujitsu Limited & Animo Limited
9854612,5bbefaf7-a301-46a3-8b74-f47302f47165,Internataionl Business Machines Corporation,Internataionl Business Machines Corporation
8252732,30ecaa5c-d6e6-4501-95d8-50ef909651b4,Bayer MatrialScience AG,Bayer MatrialScience AG
9965402,9a356a2e-1ca7-41e6-a92c-1af837095d4d,International Business Machines Corporation,Oracle International Business Machines Corporation
7790654,2c067674-fd8f-4724-bb8a-8c88e32f09d1,Bayer CropScience Deutschland GmbH,Bayer CropScience Deutschland GmbH
5523379,15c55d97-82fe-41f0-8950-c7d1d9c631fa,General Electric Plastics,General Electric Plastics
6846767,f875317d-00c8-4cb5-97a7-95b5158e1a3a,"Samsung Electr-Mechanics Co., Ltd.","Samsung Electr-Mechanics Co., Ltd."
8587920,f875317d-00c8-4cb5-97a7-95b5158e1a3a,"Samsung Electr-Mechanics Co., Ltd.","Samsung Electr-Mechanics Co., Ltd."
6245302,80ccda55-a183-4013-ab0c-2fc2841c8c7d,Fujitsubo Giken Kogyo Company Limited,Fujitsubo Giken Kogyo Company Limited
5953787,b401a39a-3b15-4c9d-a907-833932084f6e,Samsung Kwangiu Electronics Co. Ltd.,"Kwangiu Electronics Co., Ltd."
6009599,b401a39a-3b15-4c9d-a907-833932084f6e,Samsung Kwangiu Electronics Co. Ltd.,"Kwangiu Electronics Co., Ltd."
6012137,b1075bb6-67a0-4e00-8499-5f7efbc44d2a,"Sony Electronics Inc., Jointy","Sony Electronics Inc., Jointy"
5204583,3ecf8851-4402-4923-865e-e33aa205a7ae,"Samsung Electron Device Co., Ltd.","Samsung Electron Devices Co., Ltd."
5295048,3ecf8851-4402-4923-865e-e33aa205a7ae,"Samsung Electron Device Co., Ltd.","Samsung Electron Devices Co., Ltd."
6338553,0ac62d64-4b35-4d06-a072-9fbb00bae4fa,Hewlett Packard Company Intellectual Property Administrator,Hewlett-Packard Company Intellectual Property Administration
6190007,0ac62d64-4b35-4d06-a072-9fbb00bae4fa,Hewlett Packard Company Intellectual Property Administrator,Hewlett-Packard Company Intellectual Property Administration
5817459,b748ddac-4111-4b18-95c8-2a7938738432,Institut National de la Sante et de la Recherche Mediale-Inserm & Institute Pasteur,Institut National de la Sante et de la Recherche Mediale-Inserm
5056020,fc476615-4692-4ea8-853d-ed41f644169a,General Electric CGE SA,General Electric CGE SA
8095812,e4d57af9-094e-48b4-b271-b6a04d227e63,"Samsung Electro-Mechnics Co., Ltd.","Samsung Electro-Mechnics Co., Ltd."
10395110,e4d57af9-094e-48b4-b271-b6a04d227e63,"Samsung Electro-Mechnics Co., Ltd.","Samsung Electro-Mechnics Co., Ltd."
5110846,af963ddb-3b19-4785-ab88-8550be34b102,Hoechst Sara S.p.A.,Hoechst Sara S.p.A.
5326087,3599ad7e-c70c-49aa-a40b-3c68f677d77a,Internationaal Business Machines Corporation,Internationaal Business Machines Corporation
3952656,a39f18d3-f8ac-43a5-9cac-7ae327e5c0a6,Imperial Chemical Industries Australia Limited,Imperial Chemical Industries of Australia and New Zealand Limited
RE39822,e7310fc1-1d83-460b-b37d-26f38e705620,"Samsung Electronics Co., Lrd.","Samsung Electronics Co., Lrd."
8625900,152d8ae8-b37a-479a-a8a2-ad124ef44851,INTERNATINOAL BUSINESS MACHINES CORPORATION,Internatinoal Business Machines Corporation
10079148,152d8ae8-b37a-479a-a8a2-ad124ef44851,INTERNATINOAL BUSINESS MACHINES CORPORATION,INTERNATINOAL BUSINESS MACHINES CORPORATION
10295704,152d8ae8-b37a-479a-a8a2-ad124ef44851,INTERNATINOAL BUSINESS MACHINES CORPORATION,INTERNATINOAL BUSINESS MACHINES CORPORATION
5654632,83775d85-aa20-4577-9ee3-8ddce0e2408a,Fujitsu VLSI Limited,Fujitsu VLSI Limited
5239508,83775d85-aa20-4577-9ee3-8ddce0e2408a,Fujitsu VLSI Limited,Fujitsu VLSI Limited
4048185,f351fb17-e7e3-4c29-8325-32a3cbff424b,Hoechst Atiengesellschaft,Hoechst Atiengesellschaft
10528347,d14d3fa6-0fde-402d-b1ac-13628c4e1cad,International Business Machines Corporporation,International Business Machines Corporporation
7745307,ed2190fa-a60e-4251-b3a9-5fd32b995d4b,"Ricoh Printing Systems, Ltd.","Ricoh Printing Systems, Ltd."
7494210,ed2190fa-a60e-4251-b3a9-5fd32b995d4b,"Ricoh Printing Systems, Ltd.","Ricoh Printing Systems, Ltd."
7227562,ed2190fa-a60e-4251-b3a9-5fd32b995d4b,"Ricoh Printing Systems, Ltd.","Ricoh Printing Systems, Ltd."
7077520,ed2190fa-a60e-4251-b3a9-5fd32b995d4b,"Ricoh Printing Systems, Ltd.","Ricoh Printing Solutions, Ltd."
6614984,38a4b828-9fcf-4585-b79c-8423d76d7cec,Sony Italia S.p.A.,Sony Italia S.p.A.
8525054,886ad448-2c4b-4c77-90cf-8a9f8445e75c,General Electric Schenectady,General Electric Schenectady
7474019,decadcb0-def2-40e3-bdc3-d2cb35628ebb,Korea Electro Technolgy Research Institute,Korea Electro Technolgy Research Institute
6418780,decadcb0-def2-40e3-bdc3-d2cb35628ebb,Korea Electro Technolgy Research Institute,Korea Electrotechnolgy Research Institute
9417836,82f2c025-694a-472d-9e6b-47c5c0b4b07e,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.
10606342,82f2c025-694a-472d-9e6b-47c5c0b4b07e,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.
10133988,82f2c025-694a-472d-9e6b-47c5c0b4b07e,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.
10020848,82f2c025-694a-472d-9e6b-47c5c0b4b07e,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.
11093117,82f2c025-694a-472d-9e6b-47c5c0b4b07e,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.,SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.
10705620,bdb629eb-d4d2-40d2-8a81-0c1d7d8499c6,SONY CCORPORATION,SONY CCORPORATION
7558742,f059ce3c-5003-4e29-a268-23ded3ba9ca4,Fujitsu Transaction Solutions Inc.,"Fujitsu Transaction Solutions, Inc."
7232063,f059ce3c-5003-4e29-a268-23ded3ba9ca4,Fujitsu Transaction Solutions Inc.,Fujitsu Transaction Solutions Inc.
7168525,f059ce3c-5003-4e29-a268-23ded3ba9ca4,Fujitsu Transaction Solutions Inc.,"Fujitsu Transaction Solutions, Inc."
7341184,f059ce3c-5003-4e29-a268-23ded3ba9ca4,Fujitsu Transaction Solutions Inc.,"Fujitsu Transaction Solutions, Inc."
7783078,f059ce3c-5003-4e29-a268-23ded3ba9ca4,Fujitsu Transaction Solutions Inc.,Fujitsu Transaction Solutions Inc.
9026650,ad55ed97-4e4f-4c04-8849-c2274cddbeb3,Innternational Business Machines Corporation,Innternational Business Machines Corporation
8131923,ad55ed97-4e4f-4c04-8849-c2274cddbeb3,Innternational Business Machines Corporation,Innternational Business Machines Corporation
7657585,ad55ed97-4e4f-4c04-8849-c2274cddbeb3,Innternational Business Machines Corporation,Innternational Business Machines Corporation
7225257,02991b84-0374-4b26-a270-2ceeff18c312,"Ricoh System Kaihatsu Co., Ltd.","Ricoh System Kaihatsu Co., Ltd."
7044382,dbd5657f-742b-4958-8699-496162e76784,Fujitsu Frontech Limited,Fujitsu Frontech Limited
7077322,dbd5657f-742b-4958-8699-496162e76784,Fujitsu Frontech Limited,Fujitsu Frontech Limited
6200106,28c75383-7d83-4286-87a5-6b61182c280a,Bayerishce Motoren Werke Aktiengesellschaft,Bayerishce Motoren Werke Aktiengesellschaft
7018118,c01cfe66-eb43-414b-98e4-31ec8a122b1d,Sony Chemicals Corporation of America,Sony Chemicals Corporation of America
6786660,c01cfe66-eb43-414b-98e4-31ec8a122b1d,Sony Chemicals Corporation of America,Sony Chemicals Corporation of America
6850263,c01cfe66-eb43-414b-98e4-31ec8a122b1d,Sony Chemicals Corporation of America,Sony Chemicals Corporation of America
8173715,4a9db3a2-af6c-47fa-a9c6-a11d42dabda4,Sumika Bayer Urethane Co. Ltd.,"Sumika Bayer Urethane Co., Ltd."
9376585,4a9db3a2-af6c-47fa-a9c6-a11d42dabda4,Sumika Bayer Urethane Co. Ltd.,"Sumika Bayer Urethane Co., Ltd."
9387721,4a9db3a2-af6c-47fa-a9c6-a11d42dabda4,Sumika Bayer Urethane Co. Ltd.,Sumika Bayer Urethane Co. Ltd.
10006168,49abac2b-97c7-4bfe-9160-73ab9f54df8b,Degremont France,Degremont France
5706342,3d2b9181-c756-45e7-8905-36dcd9b9d43c,"International Business Link Co., Ltd.",Business Link International
7266399,cc095ef3-e840-4976-93d0-fdfa20475518,"Sony Erisson Mobile Communication Japan, Inc.","Sony Erisson Mobile Communication Japan, Inc."
5592283,9efdaa7f-6e86-4a2c-a317-04f9cab7719c,Westinghouse Hanford Company,Westinghouse Hanford Company
6884746,cd6ac670-be2a-4d0b-bcd6-e9a38e3dccbc,"Samsung General Chemicals, Co., Ltd.","Samsung General Chemicals, Co., Ltd."
6008407,cd6ac670-be2a-4d0b-bcd6-e9a38e3dccbc,"Samsung General Chemicals, Co., Ltd.","Samsung General Chemicals Co., Ltd."
6903463,c01cfe66-eb43-414b-98e4-31ec8a122b1d,Sony Chemicals Corporation of America,Sony Chemicals Corporation
6137447,c01cfe66-eb43-414b-98e4-31ec8a122b1d,Sony Chemicals Corporation of America,Sony Chemicals Corporation
6362433,c01cfe66-eb43-414b-98e4-31ec8a122b1d,Sony Chemicals Corporation of America,Sony Chemicals Corporation
6559541,c01cfe66-eb43-414b-98e4-31ec8a122b1d,Sony Chemicals Corporation of America,Sony Chemicals Corporation
6277910,3fd6edfb-f59a-4676-acc1-14e9ba2d4bfc,Hoechst-Perstorp AB,Hoechst-Perstorp AB
