mention-id,unique-id
US5226947-1,29753
US6585676-0,29754
US6549800-5,29756
US6675033-0,29756
US6701176-4,29756
US6392008-5,29758
US6482910-1,29758
US6558546-4,29758
US6066494-6,29759
US6436696-6,29759
US5244656-1,29760
US5705150-1,29760
US4670382-1,29761
US4806465-1,29761
US5837507-0,29762
US6391642-1,29763
US4736017-2,29764
US4942173-2,29765
US4965257-2,29765
US5057508-2,29765
US5061726-2,29765
US5157029-2,29765
US5371075-2,29765
US5776776-2,29766
US4886878-0,29767
US5716790-2,29767
US6452070-5,29767
US6770800-4,29767
US6777590-2,29767
US5264208-1,29768
US4446064-0,29769
US5091596-1,29769
US5122603-0,29769
US5124360-0,29769
US5183764-1,29769
US5427956-1,29769
US5652221-0,29769
US5750348-0,29769
US6093697-0,29769
US6770020-4,29770
US5158940-0,29771
US5173509-1,29771
US5792657-1,29771
US6213715-0,29772
US4010170-0,29773
US4026957-0,29773
US4052423-0,29773
US4065479-0,29773
US4105705-0,29773
US4113755-0,29773
US4119642-0,29773
US4279823-0,29773
US4288613-0,29773
US4351949-0,29773
US4436934-0,29773
US4520207-0,29773
US4535179-0,29773
US4563537-0,29773
US4632996-0,29773
US4647666-0,29773
US4650881-0,29773
US4658033-0,29773
US4664765-0,29773
US4814490-0,29773
US4868304-0,29773
US4879426-0,29773
US4948905-0,29773
US4992568-0,29773
US5164518-0,29773
US5169959-0,29773
US5233059-0,29773
US5401888-0,29773
US5565573-0,29773
US5596100-0,29773
US5721371-0,29773
US6211315-0,29773
US5388124-0,29776
US5414324-3,29778
US5876663-0,29778
US6204605-0,29778
US5601643-2,29779
US4684623-0,29780
US4764465-4,29780
US4950598-1,29780
US5440022-3,29780
US5605826-1,29780
US5618675-0,29780
US5843937-2,29780
US5952189-1,29780
US6103888-0,29780
US6291431-1,29780
US6262278-2,29781
US6448414-2,29781
US6800766-2,29781
US5741525-0,29782
US5958461-0,29782
US6741348-0,29783
US5807745-2,29784
US6814759-0,29785
US4377596-0,29786
US4235668-5,29787
US4236964-5,29787
US5272078-0,29788
US4775630-1,29789
US4920211-1,29789
US4811285-1,29790
US5250285-1,29791
US5318771-1,29791
US5422096-1,29791
US5527522-1,29791
US5628982-1,29791
US5792444-5,29791
US4203128-1,29792
US4234361-1,29792
US5676820-2,29793
US5440124-2,29794
US4077227-0,29795
US6344146-3,29796
US4166766-1,29797
US5001052-1,29797
US5179008-1,29797
US5827935-1,29798
US6248524-1,29798
US4678747-3,29799
US5867450-1,29800
US4806382-3,29801
US4961954-4,29801
US5100689-4,29801
US5130160-4,29801
US6404506-3,29802
US5209734-1,29803
US6310906-1,29806
US6735424-0,29806
US6828858-0,29806
US5814625-0,29807
US5843929-0,29807
US5945411-0,29807
US6042465-0,29808
US6419404-2,29808
US6803190-2,29809
US4426608-0,29810
US4697808-0,29811
US4894709-2,29812
US6630447-0,29813
US6426476-4,29814
US4775759-3,29815
US5185142-0,29815
US6451995-1,29815
US5906618-0,29816
US6491671-0,29816
US5257276-1,29817
US5705399-0,29818
US6090619-2,29819
US6171863-2,29819
US6627618-2,29819
US5168064-2,29820
US5328999-2,29820
US5554743-2,29820
US5585545-2,29820
US5207304-2,29821
US6624521-1,29822
US5720720-0,29823
US6150112-1,29824
US6346399-1,29824
US6576448-1,29824
US5631132-3,29825
US5635353-3,29825
US5645992-3,29825
US5595987-0,29826
US4687737-3,29827
US5695761-4,29828
US5216176-2,29829
US5356929-1,29829
US5473083-1,29829
US5695761-5,29829
US4600690-1,29830
US5979581-1,29831
US6621448-0,29831
US6772062-0,29831
US4880783-2,29832
US6620603-2,29833
US4335203-0,29834
US4026116-5,29835
US5883796-1,29836
US4964153-0,29837
US4443450-0,29838
US4634709-0,29838
US4657917-0,29838
US4798830-0,29838
US4994462-0,29838
US5225341-1,29839
US5482852-1,29839
US5792924-1,29839
US4640002-1,29840
US6416250-2,29842
US6547004-0,29842
US6756993-1,29843
US6272370-3,29844
US6463317-1,29844
US6559359-0,29845
US6511442-0,29846
US5055302-0,29847
US5122522-0,29847
US5284843-1,29847
US5356892-0,29847
US5360801-0,29847
US5385939-0,29847
US5461052-1,29847
US5567731-0,29847
US5571823-1,29847
US5637604-0,29847
US5654138-1,29848
US5759790-1,29848
US6312890-2,29848
US6441156-1,29848
US6010721-1,29849
US6261782-6,29850
US6383754-4,29850
US6403319-1,29850
US6677121-6,29850
US6773886-4,29850
US6074874-0,29851
US6383805-0,29851
US5523088-2,29852
US5747045-2,29852
US5498766-1,29853
US5152760-0,29854
US5549596-0,29854
US6303638-0,29855
US6058872-0,29856
US6769373-0,29856
US5351032-0,29857
US4858473-0,29858
US5429640-1,29858
US6440060-0,29858
US6558312-0,29858
US5429929-0,29859
US6730487-0,29859
US6720181-2,29860
US5861003-0,29861
US6020373-2,29862
US6374741-2,29863
US4342970-2,29864
US6093700-1,29865
US6177076-0,29865
US6475999-1,29865
US5366983-0,29867
US5855940-4,29867
US6039992-4,29867
US6511650-4,29868
US6399215-4,29869
US6800453-1,29870
US5840565-0,29871
US5976800-0,29871
US6159712-0,29871
US6489144-0,29871
US6673591-0,29871
US6686190-0,29871
US4370418-1,29872
US6525746-0,29873
US6633309-0,29873
US6681043-0,29873
US6493112-1,29874
US6798537-0,29874
US6670142-0,29875
US4861704-2,29876
US4946438-2,29876
US6221641-1,29877
US6551802-1,29877
US5855678-1,29879
US6039894-1,29879
US6416721-1,29879
US4562569-2,29881
US5335107-1,29881
US5541756-1,29881
US5760419-3,29881
US5867297-1,29881
US6026108-2,29881
US6758983-2,29881
US6072433-5,29882
US6369030-2,29883
US4012235-2,29884
US5045502-0,29884
US6624452-2,29884
US5764681-1,29885
US4800198-2,29886
US4940700-2,29886
US6705868-1,29887
US5483122-1,29888
US5032568-0,29889
US6030942-3,29890
US4790305-1,29891
US4926852-1,29891
US5027806-1,29891
US5320094-0,29891
US4931073-1,29892
US5034030-1,29892
US5689040-2,29893
US5387380-6,29894
US5408178-1,29894
US4858063-0,29895
US4994161-0,29896
US5310248-1,29897
US4332892-1,29898
US4418149-1,29898
US5863716-1,29899
US5976781-1,29899
US4073346-2,29900
US5338415-3,29901
US5770022-1,29901
US5962132-1,29901
US4841968-3,29903
US6054298-0,29904
US6790628-1,29905
US5849898-4,29906
US4880008-0,29907
US4899755-0,29907
US5250285-0,29907
US5318771-0,29907
US5422096-0,29907
US5527522-0,29907
US5628982-0,29907
US6147109-1,29908
US5586157-1,29909
US5602886-1,29909
US6521593-0,29910
US4533752-1,29911
US4533760-1,29911
US5693426-2,29912
US5800931-2,29912
US5993956-2,29912
US6248416-1,29912
US6432563-2,29912
US6596417-1,29912
US6649277-2,29912
US4355643-0,29913
US4589419-0,29913
US6716421-2,29914
US5454289-1,29915
US5085866-2,29916
US5223403-2,29917
US4591111-0,29919
US6483713-2,29919
US6668447-2,29919
US6417245-1,29920
US4439464-0,29921
US4493886-0,29921
US5712159-0,29922
US6417235-3,29923
US4665032-0,29924
US5171841-0,29924
US4888176-2,29927
US5128420-5,29927
US5286763-1,29927
US5328695-2,29927
US5356630-0,29927
US5545409-0,29927
US5626861-0,29927
US5629009-0,29927
US5766618-0,29927
US6077916-0,29927
US6235061-0,29927
US6689166-0,29927
US5589341-6,29928
US5614618-6,29928
US5350864-2,29929
US4639600-0,29930
US5696229-0,29931
US5895812-0,29931
US5186418-0,29932
US5636480-0,29932
US5737797-2,29933
US5510641-1,29934
US4911810-0,29935
US5188733-1,29936
US6096276-0,29936
US5646251-2,29937
US4999198-1,29938
US6066101-1,29939
US5510238-2,29940
US5674705-2,29940
US4203223-0,29941
US5507814-1,29941
US5679299-1,29941
US5902839-0,29941
US6030968-2,29942
US5532006-0,29943
US5708359-2,29943
US6088611-0,29943
US6323037-0,29944
US4982147-0,29945
US4994684-0,29945
US5028804-0,29945
US5239251-0,29945
US4386087-0,29947
US4783529-0,29947
US6826333-1,29948
US6479284-1,29949
US6783932-1,29950
US5225004-3,29951
US5939146-0,29951
US5980604-0,29951
US6702982-1,29951
US5047435-0,29952
US6576784-3,29952
US5047435-2,29953
US5149718-1,29953
US5326788-1,29953
US5506271-1,29953
US5514714-1,29953
US5824654-0,29953
US6150414-1,29953
US6229048-1,29953
US6576784-1,29953
US4836219-3,29954
US4280953-1,29955
US5757227-1,29956
US6131394-0,29956
US5500807-0,29957
US5279969-0,29958
US5340744-0,29958
US5556783-0,29958
US5756094-0,29958
US6202181-3,29959
US6560736-3,29959
US5543950-0,29961
US6171802-3,29961
US6188462-0,29961
US6411354-0,29961
US6570632-0,29961
US6673398-1,29961
US5754296-0,29962
US6624803-1,29963
US4957757-0,29964
US5969137-1,29965
US6048862-1,29965
US6635466-1,29966
US4419446-2,29967
US6808893-3,29968
US4004733-0,29969
US4168327-0,29969
US4685620-0,29969
US5704554-1,29969
US5765761-0,29969
US5716782-1,29970
US6100384-1,29970
US6124434-1,29970
US6103702-0,29971
US5434878-0,29972
US5448582-0,29972
US5604635-0,29972
US5625456-0,29972
US5670280-0,29972
US5737126-0,29972
US5768022-0,29972
US5817048-0,29972
US5825790-0,29972
US5881886-0,29972
US5903340-0,29972
US5919607-0,29972
US5943354-0,29972
US4332719-0,29974
US4420425-0,29974
US4624805-0,29974
US4643902-0,29974
US4645677-0,29974
US4645831-0,29974
US5086166-0,29974
US5954884-0,29975
US6083413-2,29975
US6183566-0,29975
US6433482-3,29976
US5359740-1,29977
US6503914-1,29978
US4923491-0,29979
US6105440-0,29979
US6327918-0,29979
US6502469-0,29979
US5328657-1,29980
US5650299-0,29981
US5981708-0,29981
US5650299-1,29982
US5981708-1,29982
US5721138-0,29983
US5228001-1,29984
US6476293-2,29985
US4449528-1,29986
US4582057-1,29986
US4691703-1,29986
US5639726-0,29987
US5903236-0,29988
US6373432-3,29988
US6537993-1,29989
US6815442-1,29989
US6833274-0,29989
US5837507-1,29990
US6475161-4,29991
US4888278-1,29993
US5563033-0,29993
US5955272-0,29993
US5985549-1,29993
US6153729-4,29993
US6242184-1,29993
US6376471-0,29995
US3935219-1,29996
US6208666-0,29997
US6323789-0,29997
US6721957-0,29997
US5665591-1,29998
US5756673-1,29998
US5824873-1,29999
US5365778-1,30000
US5665907-2,30000
US5994349-1,30001
US5728705-0,30002
US5968911-0,30002
US4334888-2,30003
US4420544-0,30003
US4440733-0,30003
US4218454-1,30004
US4269843-1,30004
US4749706-0,30004
US3936355-0,30005
US4439988-1,30006
US4791784-2,30006
US5654864-1,30007
US4952396-2,30008
US5872648-3,30010
US5985353-0,30010
US6197357-0,30010
US6350515-0,30010
US5712408-3,30011
US6096899-3,30011
US6274724-3,30011
US6384068-3,30011
US6482954-3,30011
US5994308-0,30012
US6042848-0,30012
US6262243-0,30012
US3983406-0,30013
US4063105-2,30013
US4330761-1,30013
US4918049-2,30013
US5231073-2,30013
US5783568-1,30014
US6310181-2,30014
US5931789-3,30015
US6205353-2,30015
US6311100-1,30016
US6363173-1,30017
US6363632-5,30018
US6172041-2,30019
US6268473-1,30019
US6277825-3,30019
US6344551-8,30019
US6399574-2,30019
US6515103-7,30019
US6696408-8,30019
US6762165-5,30019
US6773673-0,30020
US6384416-1,30021
US6357394-2,30022
US4664119-2,30023
US6468766-1,30024
US5841975-0,30025
US5925514-0,30025
US5968731-0,30025
US5618727-1,30026
US5998150-2,30027
US6284473-4,30027
US4484409-1,30028
US4601842-1,30028
US6638763-1,30029
US5953316-0,30030
US5273530-1,30031
US5409457-1,30031
US5188816-1,30032
US5342606-1,30032
US5118790-1,30033
US5164304-1,30033
US5175251-1,30033
US5179196-3,30033
US5284999-2,30034
US4632919-2,30035
US4632920-2,30035
US4661478-2,30035
US4698335-2,30035
US4705756-2,30035
US4814247-2,30035
US4833132-2,30035
US4900679-2,30035
US5783447-1,30035
US5792660-1,30035
US5112742-0,30036
US5382267-1,30037
US6024957-0,30038
US6099838-0,30038
US6106834-0,30038
US6379668-0,30038
US4709703-0,30039
US5635160-2,30040
US5935555-2,30040
US6235266-2,30040
US6420347-9,30040
US6673779-9,30040
US4529694-0,30041
US5374011-0,30042
US5780589-0,30043
US6753317-0,30043
US5376544-0,30044
US5583025-0,30044
US5912161-0,30044
US5897992-3,30045
US6555330-3,30045
US6670139-3,30045
US5861159-6,30046
US6193970-6,30046
US5420228-0,30047
US5700821-0,30047
US5856506-0,30047
US5925660-0,30047
US5952294-0,30047
US6040323-0,30047
US6673937-0,30047
US6689700-3,30048
US4572192-1,30049
US5468858-5,30049
US5786481-5,30049
US5602299-0,30050
US5059814-1,30051
US5644207-2,30052
US6157167-1,30052
US6255799-0,30052
US6608464-2,30052
US5592572-0,30053
US5064767-0,30055
US6503947-1,30055
US5674642-0,30056
US6013391-0,30056
US5705395-2,30057
US5834223-2,30057
US6083757-2,30057
US5168069-4,30059
US5313324-0,30059
US5332918-4,30059
US6208679-2,30059
US5656272-0,30061
US5698195-0,30061
US5919452-0,30061
US6277969-0,30061
US6284471-0,30061
US6790444-0,30061
US6835823-0,30061
US6709830-2,30062
US6153115-0,30063
US5154921-2,30064
US6300131-1,30065
US6073041-1,30066
US6808877-1,30067
US5703223-1,30068
US4914608-0,30069
US5284144-1,30069
US5539310-2,30069
US5657758-1,30069
US5879299-1,30069
US6717541-2,30070
US4239778-1,30071
US4427584-0,30072
US4657638-0,30072
US4744868-0,30072
US5046411-0,30072
US5071970-0,30072
US4439058-0,30073
US6797704-3,30074
US5169973-1,30075
US6606887-1,30076
US4186397-1,30077
US5523290-0,30078
US5817501-0,30078
US4432730-3,30079
US4543379-3,30079
US5988113-1,30080
US5835314-3,30081
US6184317-1,30082
US6380125-1,30082
US6834120-0,30083
US6780580-0,30084
US5412069-0,30085
US4255977-1,30086
US6781120-0,30087
US6653089-2,30088
US5324630-0,30089
US5977339-0,30089
US6096323-3,30089
US6287575-3,30089
US6781120-1,30090
US6782342-0,30090
US5269634-1,30091
US6696279-1,30092
US6305303-3,30094
US5239094-2,30095
US4292250-2,30096
US5827276-0,30097
US5855576-0,30097
US5868740-0,30097
US6454765-0,30097
US6468273-0,30097
US6575967-0,30097
US5586170-0,30098
US5480799-3,30099
US5616322-3,30099
US5814456-3,30099
US5820861-3,30099
US4583824-0,30100
US4742051-1,30101
US5811097-1,30102
US5855887-1,30102
US6051227-1,30102
US4658358-0,30103
US6048701-4,30104
US6528035-3,30105
US5490062-0,30106
US4284860-0,30107
US6796800-4,30108
US5925572-3,30109
US5541225-0,30110
US5576349-0,30110
US5760081-0,30110
US6596500-1,30110
US5331163-0,30111
US6720175-3,30112
US5250564-1,30113
US5550251-1,30113
US5817879-1,30113
US5621108-5,30114
US6577782-0,30115
US4976737-0,30116
US6551796-1,30117
US4263508-0,30118
US5199576-1,30118
US5204884-0,30118
US5550058-1,30118
US5804143-0,30118
US5998212-1,30118
US4687732-1,30119
US6420344-0,30120
US6531454-0,30120
US4777363-1,30121
US5055159-1,30122
US6819692-3,30123
US4770667-1,30124
US6140368-5,30125
US5002870-0,30127
US5360715-0,30127
US5712103-0,30127
US5650309-4,30129
US5670361-4,30129
US5811275-4,30129
US6132962-4,30129
US4408414-3,30130
US5621108-2,30131
US6207878-1,30132
US4792146-0,30133
US4834400-0,30133
US4836561-0,30133
US4887395-0,30133
US4973068-0,30133
US5561054-1,30134
US5695962-1,30134
US5721116-1,30134
US5846771-1,30134
US5763490-0,30135
US5807686-1,30136
US5097253-1,30137
US5020790-5,30138
US4990162-0,30139
US4688426-0,30140
US4921853-0,30141
US5654148-0,30142
US5665540-0,30142
US5723593-0,30142
US5876927-0,30142
US5919364-0,30143
US5928207-1,30143
US5970998-2,30143
US6187210-0,30143
US6478974-0,30143
US6610235-0,30143
US5631162-0,30144
US5861488-0,30144
US5928914-0,30144
US6051402-0,30144
US6534314-1,30144
US6156281-3,30145
US5804374-5,30146
US6150090-5,30146
US6410516-5,30146
US6140113-2,30147
US6458354-2,30147
US5021841-0,30148
US6033852-1,30149
US5580721-2,30150
US4849693-2,30151
US5061628-2,30152
US5260578-2,30153
US5207304-0,30154
US4885238-5,30155
US5342777-1,30155
US5443954-5,30155
US5529920-1,30155
US5665589-2,30155
US5759765-2,30155
US4228637-2,30156
US5905146-0,30157
US5959081-0,30157
US6602524-1,30158
US4271041-1,30159
US5747037-3,30160
US5876718-3,30160
US5916560-4,30160
US6312692-3,30160
US4666389-1,30161
US5786040-0,30162
US5817221-0,30162
US5871625-0,30162
US5928804-0,30162
US5981095-0,30162
US6001248-0,30162
US6207313-0,30162
US6303242-0,30162
US6322676-0,30162
US6355166-6,30162
US6375885-0,30162
US6479176-0,30162
US6514575-0,30162
US4122766-0,30163
US4519191-0,30163
US4659013-0,30163
US5846061-0,30163
US6416998-2,30164
US4542096-0,30165
US4736866-0,30165
US4962035-0,30165
US5087571-0,30165
US5175383-0,30165
US5270197-3,30165
US5474981-0,30165
US5554499-0,30165
US5674734-0,30165
US5728579-1,30165
US5789182-3,30165
US5801000-0,30165
US5824299-1,30165
US5925803-0,30165
US5935567-0,30165
US6153600-0,30165
US6403782-1,30165
US6504081-1,30165
US6548736-2,30165
US6780973-1,30165
US4698330-6,30166
US6063386-1,30167
US5639925-2,30168
US4528189-0,30169
US4533654-0,30169
US4908352-0,30169
US6295680-1,30170
US5474771-0,30171
US5756710-1,30171
US5993816-0,30171
US6331433-0,30171
US6331615-0,30171
US6340459-1,30171
US6403091-0,30171
US6410710-0,30171
US6451310-0,30171
US6455044-0,30171
US6592868-0,30171
US6610294-0,30171
US6793924-0,30171
US4105917-1,30172
US4315149-0,30172
US6007602-0,30172
US5556754-6,30173
US5770580-0,30173
US5786340-1,30173
US5792751-0,30173
US5821235-1,30173
US6191257-0,30173
US4005311-0,30174
US4271706-0,30174
US4320768-0,30174
US4409616-0,30174
US4417967-0,30174
US4450478-0,30174
US4459356-2,30174
US4474186-0,30174
US4478816-0,30174
US4716225-0,30174
US6589452-2,30175
US5421412-2,30176
US5869435-2,30176
US6197730-2,30176
US6428995-2,30176
US5609608-2,30178
US5645564-2,30178
US5722989-4,30178
US5771902-0,30178
US5783130-2,30178
US5819749-0,30178
US5911737-0,30178
US5928161-1,30178
US5944687-8,30178
US5944717-0,30178
US5969848-0,30178
US5985217-1,30178
US6059815-0,30178
US6071426-0,30178
US6086599-0,30178
US6102917-1,30178
US6102933-0,30178
US6146103-0,30178
US6201980-3,30178
US6230566-0,30178
US6240630-0,30178
US6319474-1,30178
US6370757-0,30178
US6379325-8,30178
US6480730-3,30178
US6575965-3,30178
US6733172-0,30178
US6740094-1,30178
US6780320-0,30178
US6599509-1,30179
US6291093-1,30180
US4717548-0,30181
US5124252-1,30182
US5196523-0,30183
US5288615-0,30184
US4804731-1,30185
US4859525-1,30185
US5747654-1,30186
US5889157-4,30186
US6147203-1,30186
US6287562-4,30186
US6558672-1,30186
US5145779-1,30187
US5283852-2,30188
US5452087-3,30188
US5714680-2,30188
US5858084-1,30189
US4911718-0,30190
US5171281-1,30190
US5545229-1,30190
US5662908-4,30191
US5663317-1,30191
US5629936-0,30192
US5790521-0,30192
US4800081-1,30193
US4849412-1,30193
US6455200-1,30194
US4900564-0,30195
US5570430-2,30196
US6635802-1,30196
US5500913-1,30197
US5266475-0,30198
US5693501-0,30199
US4587541-1,30200
US4623849-1,30200
US4898804-1,30200
US4946735-1,30200
US4952446-1,30200
US5040020-1,30200
US5225797-2,30200
US5652548-0,30200
US5808517-0,30200
US4139303-1,30201
US6807372-0,30202
US5578636-2,30203
US5741811-2,30203
US5151164-1,30204
US5334537-0,30204
US5753454-0,30204
US5818718-1,30205
US6569624-2,30206
US6797721-3,30207
US4883669-1,30208
US4065729-2,30209
US4212020-2,30209
US4352116-2,30209
US4868447-0,30210
US5818391-0,30212
US6133878-0,30212
US6281847-0,30212
US6693595-0,30212
US6469880-2,30213
US6150416-3,30214
US4782027-0,30215
US5241470-0,30215
US6103238-3,30216
US5164805-0,30217
US5194847-1,30218
US5557406-2,30218
US6281976-5,30218
US5186961-1,30220
US6638249-1,30221
US4625730-1,30222
US4805228-1,30222
US5452555-0,30223
US4328037-1,30224
US6465436-1,30225
US5944684-1,30226
US6733823-0,30228
US5962444-4,30230
US6015805-4,30230
US6043235-3,30230
US6093707-4,30230
US5953534-2,30231
US6014513-3,30231
US6572935-1,30232
US6572937-2,30232
US6243624-1,30233
US5468022-1,30235
US5765137-0,30235
US6056684-1,30235
US4633462-1,30236
US4793813-5,30236
US5958677-0,30237
US6274308-0,30237
US6737439-2,30238
US4935624-1,30239
US4994165-0,30239
US5367678-0,30240
US6542000-3,30241
US5689981-2,30242
US4947840-1,30243
US6688871-0,30244
US5101836-0,30245
US5943075-0,30245
US5975682-0,30245
US6786954-0,30245
US6231011-4,30246
US6406907-2,30247
US6387034-0,30248
US6530873-0,30248
US6546073-0,30248
US6615070-0,30248
US6741674-0,30248
US4942123-1,30249
US5011773-1,30249
US5578701-1,30249
US5851991-1,30249
US5858771-2,30249
US5998134-1,30249
US6051396-1,30249
US6071715-1,30249
US4966848-1,30250
US5128459-1,30250
US5210024-1,30250
US5223421-1,30250
US5283188-1,30250
US5487990-1,30250
US6593334-4,30251
US5789183-0,30252
US6727414-1,30252
US5766657-1,30253
US4695542-1,30254
US4798789-0,30254
US4785387-0,30255
US4851769-1,30255
US4857822-1,30255
US4860184-1,30255
US4866367-1,30255
US5442540-1,30255
US5486752-1,30255
US5574636-0,30255
US5633793-0,30255
US5914572-1,30255
US5920471-2,30255
US5949199-1,30255
US6057652-1,30255
US6147882-3,30255
US6330170-1,30255
US6337801-1,30255
US6349044-2,30255
US6414469-1,30255
US6587356-2,30255
US6590791-1,30255
US6696803-1,30255
US6757184-1,30255
US6781853-1,30255
US6784644-2,30255
US6819574-1,30255
US4468742-2,30256
US4875897-0,30257
US6403835-3,30258
US5426181-1,30259
US5151945-0,30260
US5526609-0,30260
US5765313-0,30260
US6038924-0,30260
US5660895-0,30261
US6183515-1,30262
US6540784-1,30262
US4951510-1,30263
US5083466-1,30263
US5095762-1,30263
US5101669-1,30263
US6716813-1,30265
US4860232-0,30266
US5223754-2,30266
US5434538-0,30266
US5499027-1,30266
US6137431-0,30266
US6157329-0,30266
US6686860-1,30266
US5009822-1,30267
US5296222-2,30268
US5534260-2,30268
US6583436-3,30269
US4208483-0,30270
US4377639-0,30270
US5252330-0,30270
US5334386-0,30270
US4460492-1,30271
US4588530-0,30272
US4762919-0,30272
US5689629-0,30273
US6586599-1,30275
US6774274-1,30275
US5486604-1,30276
US5872243-1,30276
US6593307-6,30276
US4496249-0,30277
US5585776-4,30278
US6144918-1,30279
US5928148-1,30280
US6230040-1,30280
US6774560-1,30281
US5837696-3,30282
US6015804-5,30282
US6277061-1,30282
US6429204-3,30282
US5968654-2,30283
US4882243-2,30285
US5362493-1,30285
US5441831-2,30285
US5705689-0,30285
US6759574-2,30286
US6833127-1,30287
US4575470-1,30288
US6818757-0,30289
US5880330-1,30290
US6239329-1,30290
US5998374-1,30291
US6010876-3,30291
US6040293-2,30291
US5089403-1,30292
US6277970-5,30293
US5834195-3,30295
US6413751-2,30295
US5695995-1,30296
US6555406-7,30297
US6743893-1,30298
US6043386-1,30299
US5565327-1,30300
US5846711-1,30301
US5866686-1,30301
US5962256-1,30301
US6081554-0,30302
US5061046-0,30303
US4253221-1,30304
US6380408-1,30305
US5635376-1,30306
US6835394-3,30307
US6025539-0,30308
US6177610-0,30308
US6215040-0,30308
US6020169-0,30309
US4634979-1,30310
US4694252-2,30310
US5837504-1,30311
US5929307-5,30312
US5343483-1,30313
US5336422-2,30314
US6228285-1,30315
US6228922-1,30315
US6794315-1,30316
US5874464-1,30317
US6107048-2,30318
US6773890-2,30318
US6458618-2,30319
US6692680-0,30319
US5075400-2,30320
US6806708-0,30321
US5183805-0,30323
US5308761-1,30324
US5444160-1,30324
US6534294-0,30325
US6251303-2,30326
US6319426-2,30326
US6426513-2,30326
US6444143-2,30326
US6833306-2,30327
US5819270-2,30328
US6070163-2,30328
US6349298-2,30328
US6174160-0,30329
US5434952-1,30330
US5509555-1,30331
US5484399-1,30332
US6670190-3,30333
US5248987-0,30334
US6414647-0,30334
US6133416-3,30335
US4410632-1,30336
US4414839-1,30336
US6090794-1,30337
US6362392-1,30337
US6769280-1,30338
US5565920-0,30339
US5795304-3,30340
US5569447-0,30341
US5650627-1,30342
US6676973-0,30342
US6127047-1,30343
US6387456-6,30343
US6410148-6,30343
US6485848-1,30343
US5637202-1,30344
US5610241-0,30345
US5485496-0,30346
US5516881-0,30346
US4946735-0,30347
US4952446-0,30347
US6631225-0,30348
US6690871-0,30348
US6697551-0,30348
US6751368-1,30348
US4640901-0,30349
US5373443-0,30351
US6373253-0,30351
US6636046-0,30351
US5413920-1,30352
US5939395-1,30353
US6547899-0,30354
US5504114-2,30355
US5837733-1,30355
US5146340-1,30356
US5319577-0,30356
US5402049-0,30356
US5410232-0,30356
US5416392-0,30356
US6623346-0,30356
US6582651-1,30357
US6066639-2,30358
US6387262-1,30359
US6748954-0,30360
US6790840-0,30360
US6803184-1,30361
US4350638-0,30362
US5132322-0,30362
US5300500-0,30362
US5332811-0,30362
US5426224-0,30362
US5541223-0,30362
US5571822-0,30362
US5612341-0,30362
US5637589-0,30362
US5639793-0,30362
US5679828-0,30362
US5726204-0,30362
US5789431-0,30362
US5847165-0,30362
US5994367-0,30362
US6071930-0,30362
US6172110-0,30362
US6174913-0,30362
US6174918-0,30362
US6207673-0,30362
US6229016-0,30362
US6319929-0,30362
US6337346-0,30362
US6420377-0,30362
US6566393-0,30362
US6569870-0,30362
US6593334-0,30362
US6624317-0,30362
US6768007-0,30362
US6790979-0,30362
US3934028-0,30363
US3966967-0,30363
US4021573-0,30363
US4048204-0,30363
US6392089-1,30365
US5709020-1,30366
US5879388-1,30366
US5161235-1,30367
US6348587-6,30368
US6794167-3,30369
US5851536-3,30370
US6358738-1,30371
US5284558-1,30372
US5643599-0,30373
US5721221-2,30374
US5561192-0,30375
US5585439-0,30375
US6759446-0,30375
US6230102-1,30376
US5693426-0,30377
US5800931-0,30377
US5993956-1,30377
US6649277-0,30377
US5559895-0,30378
US4189070-1,30379
US6271011-0,30380
US6767713-0,30380
US5217947-5,30381
US5886532-1,30381
US4576926-2,30382
US4670035-0,30382
US4701436-2,30382
US4804796-2,30382
US4820503-2,30382
US5880392-1,30383
US4479380-1,30384
US4851683-3,30384
US4864033-3,30384
US4909935-1,30384
US5070240-0,30384
US5205154-0,30384
US5262052-4,30384
US5268442-4,30384
US5403898-1,30384
US6586732-0,30384
US5858084-0,30385
US6190412-0,30386
US6508838-0,30386
US5622829-6,30387
US5821328-6,30387
US6512091-6,30387
US5985574-2,30388
US6197932-2,30388
US5132082-1,30389
US6451631-2,30390
US6635932-2,30390
US6728240-1,30391
US4999290-0,30393
US5024934-0,30393
US5137806-1,30393
US6730551-0,30394
US6025480-1,30395
US6818117-2,30396
US4942122-1,30397
US5273991-0,30398
US5288846-1,30399
US5571523-0,30399
US5656454-0,30399
US5767262-0,30399
US5786171-0,30399
US5846773-0,30399
US5888765-1,30399
US5888982-1,30399
US5928941-0,30399
US6077933-0,30399
US6136953-0,30399
US6258557-0,30399
US6350592-0,30399
US6395548-0,30399
US6399753-0,30399
US6468766-0,30399
US6514935-0,30399
US5637299-1,30400
US6297023-1,30400
US6656463-1,30401
US5169959-1,30402
US5233059-1,30402
US6025539-1,30403
US6177610-1,30403
US6215040-1,30403
US5489682-1,30404
US5491233-2,30404
US4361553-1,30405
US4462941-0,30405
US4481191-1,30405
US5696312-0,30406
US3983406-2,30407
US4063105-1,30407
US5994400-1,30408
US6037369-1,30408
US6043276-1,30408
US6117903-1,30408
US6447734-2,30409
US6592831-2,30409
US5707632-2,30410
US6350593-2,30410
US6355440-2,30410
US6384191-2,30410
US5354437-0,30411
